Target,Residual Mean,Residual Std,Residual Min,Residual Max,Residual P05,Residual P95,Train Target Std,Residual Std / Target Range
CHL_POW_1,0.06826492753500717,7.792356406858632,-160.3699791128297,198.4211801359851,-7.690798654872064,6.6814840102472655,55.26944931365791,0.03351507953401522
CHL_SW_TEMP_1,0.0016644831203709279,0.16924446974687116,-5.182771110839845,3.8514822136230435,-0.16067102287597662,0.18530678682861562,3.5778546600576147,0.013938475637414441
CT_SW_TEMP_1,0.0018344539924619986,0.2781845192110783,-5.190452939453124,7.833216898193356,-0.3222324171752959,0.3506701114746121,8.156549883841897,0.0085002928428617
CHL_RWCD_TEMP_1,0.002640732930183408,0.2787697084828442,-4.987348759765624,7.0682551855468745,-0.30528679927978714,0.34487873671874564,7.002787980911348,0.010464312684321951
